link,headline,category,short_description,authors,date,sentiment,score
https://www.huffpost.com/entry/newspaper-front-pages-mark-the-queens-death_n_631b09e1e4b0eac9f4d64686,'Our Hearts Are Broken': Historic Front Pages Mark The Queen's Death,WORLD NEWS,Both British and international newspapers honor the passing of the U.K'.s longest-reigning monarch.,Kate Nicholson,2022-09-09,NEGATIVE,0.7759751677513123
https://www.huffpost.com/entry/jojo-siwa-glsen-gamechanger-award_n_631bae79e4b082746bdfc964,JoJo Siwa To Receive Prestigious GLSEN Honor For Her LGBTQ Advocacy Work,ENTERTAINMENT,"The 19-year-old singer, dancer and YouTube icon will receive the 2022 Gamechanger Award for her focus on anti-bullying efforts.",,2022-09-09,POSITIVE,0.9987499713897705
https://www.huffpost.com/entry/antonio-guterres-pakistan-floods_n_631b47c7e4b027aa405b2142,UN Chief Asks World For 'Massive' Help In Flood-Hit Pakistan,WORLD NEWS,"Speaking from Islamabad, Antonio Guterres said countries bearing more responsibility for climate change ""should have faced this challenge.""","Munir Ahmed, AP",2022-09-09,POSITIVE,0.8745173811912537
https://www.huffpost.com/entry/clark-county-official-robert-telles-dna-las-vegas-journalist-murder_n_631a51dbe4b000d9884f1cf4,"Politician's DNA Connected To Las Vegas Journalist’s Murder, Police Say",POLITICS,"Clark County Public Administrator Robert Telles was arrested in the fatal stabbing of Jeff German, who had been investigating his office.",Sanjana Karanth,2022-09-08,NEGATIVE,0.9841356873512268
https://www.huffpost.com/entry/michelle-obama-braids-white-house-portrait_n_631a167fe4b0eac9f4d4c000,Michelle Obama Celebrated For Wearing Braids To Her White House Portrait Unveiling,ENTERTAINMENT,The internet ignited in approval over the former first lady's hairstyle choice for the monumental day.,Jazmin Tolliver,2022-09-08,POSITIVE,0.9786244034767151
https://www.huffpost.com/entry/norman-reedus-walking-dead-injury_n_6319bc8ce4b046aa02317165,Norman Reedus Opens Up About 'Walking Dead' Injury: 'I Thought I Was Going To Die',ENTERTAINMENT,"The actor said he was so badly concussed while shooting the series finale that he feared for his life and was ""holding onto the walls"" while recovering.",Marco Margaritoff,2022-09-08,POSITIVE,0.8812958002090454
https://www.huffpost.com/entry/michigan-abortion-amendment-supreme-court-november-ballot_n_63191369e4b046aa0230bd0e,Michigan Supreme Court Revives Abortion Rights Amendment For November's Ballot,POLITICS,"Opponents of the measure claimed typos made the qualifying petitions incomprehensible, but the state's highest court rejected that argument.",Jonathan Cohn,2022-09-08,POSITIVE,0.9955722093582153
https://www.huffpost.com/entry/portland-disabled-lawsuit-blocked-sidewalks_n_631a741fe4b046aa0232f7c6,Portland Residents With Disabilities Sue Over City's Blocked Sidewalks,POLITICS,"The lawsuit says allowing homeless people’s tents to block city sidewalks makes it difficult for people using wheelchairs, walkers or canes to use them.","Claire Rush, AP",2022-09-08,NEGATIVE,0.9953306913375854
https://www.huffpost.com/entry/ap-as-vietnam-karaoke-fire_n_6319c41be4b0ed021def2c70,At Least 32 Dead In Fire At Karaoke Parlor In South Vietnam,WORLD NEWS,The fire in Thuan An city began late Tuesday and trapped both workers and customers inside the multi-story venue.,,2022-09-08,NEGATIVE,0.9930627942085266
https://www.huffpost.com/entry/baseball-players-union-joins-afl-cio_n_6318a30ee4b000d9884c1aca,Baseball Players Union Joins AFL-CIO In Show Of Solidarity With Other Workers,SPORTS,"The MLB Players Association will finally be a member of the AFL-CIO, affiliating with 57 other unions across industries.",Dave Jamieson,2022-09-07,NEGATIVE,0.9361329674720764
https://www.huffpost.com/entry/muslims-tv-characters-representation_n_63177ddee4b0536be0493fac,"Muslims Only Make Up 1% Of Characters On TV, Study Finds",ENTERTAINMENT,"In most of the 200 scripted shows that researchers analyzed, Muslim characters were typically violent, dehumanized or disparaged — if they existed at all.",Rowaida Abdelaziz,2022-09-07,NEGATIVE,0.9958012700080872
https://www.huffpost.com/entry/unemployment-benefits-recession_n_6317aa40e4b0faa556c1c634,The Unemployment Insurance System Is Not Ready For The Next Recession,POLITICS,"States are cutting back, and Congress is unlikely to step in even after the pandemic exposed the unemployment system's shortcomings.",Arthur Delaney,2022-09-07,NEGATIVE,0.9997407793998718
https://www.huffpost.com/entry/ap-us-austin-airport-power-outage_n_6318c91fe4b046aa02302b96,"Power Outage At Austin Airport Leads To Flight Delays, Traffic Jams",U.S. NEWS,"Airport officials in Austin, Texas, say an early morning power outage is causing flight delays even as electricity has been restored.",,2022-09-07,NEGATIVE,0.9985228180885315
https://www.huffpost.com/entry/shelling-goes-on-near-ukraine-nuclear-plant-despite-risks_n_6318769ce4b027aa405646dd,"Shelling Goes On Near Ukraine Nuclear Plant, Despite Risks",WORLD NEWS,"The head of the International Atomic Energy Agency warned the U.N. Security Council  that “something very, very catastrophic could take place” at Zaporizhzhia.","Yuras Karmanau, AP",2022-09-07,NEGATIVE,0.988590657711029
https://www.huffpost.com/entry/ap-us-los-angeles-schools-cyberattack_n_63184088e4b046aa022f1bd4,Cyberattack Prompts Los Angeles School District To Shut Down Its Computer Systems,EDUCATION,"Such attacks have become a growing threat to U.S. schools, with several high-profile incidents reported since last year.","Stefanie Dazio, Frank Bajak and Zeke Miller, AP",2022-09-07,NEGATIVE,0.9997449517250061
https://www.huffpost.com/entry/fairview-fire-california_n_6316e991e4b0536be048168d,Fast-Moving Fairview Fire Kills At Least 2 In California,U.S. NEWS,A second fire killed two people in Northern California this weekend.,Nick Visser,2022-09-06,POSITIVE,0.9982486963272095
https://www.huffpost.com/entry/kody-clemens-strikes-out-shohei-otani_n_63177ba5e4b0faa556c18078,"Kody Clemens Strikes Out MVP Shohei Ohtani, Trails Dad Roger By 4,671 Ks",SPORTS,The Detroit Tigers' rookie utility player got pressed into relief-pitching duty in a 10-0 loss to the Angels.,,2022-09-06,POSITIVE,0.9938070178031921
https://www.huffpost.com/entry/jackson-water-pressure-back-to-normal_n_631708e6e4b0ed021deaf884,Mississippi Governor Says Water Pressure Is Now 'Solid' In Jackson,U.S. NEWS,"The city remains under a boil water notice, which first went into effect on July 30.",Marita Vlachou,2022-09-06,POSITIVE,0.9979091286659241
https://www.huffpost.com/entry/meta-400-million-irish-fine_n_6316c7d0e4b046aa022d0682,"Meta, Parent Company Of Instagram, Fined $400 Million By Irish Regulators",U.S. NEWS,The social media giant was fined for violations of data privacy laws related to information about children on Instagram.,Nick Visser,2022-09-06,NEGATIVE,0.9964343309402466
https://www.huffpost.com/entry/uvalde-texas-shooting-back-to-school_n_6316f276e4b0faa556c0635d,School Starts Today For Survivors Of Deadly Mass Shooting In Uvalde,U.S. NEWS,There is new high fencing around the Texas community's public schools that still isn't finished and a heavy police patrol that many families don't trust.,"Paul J. Weber, AP",2022-09-06,POSITIVE,0.9044791460037231
https://www.huffpost.com/entry/us-russia-to-buy-rockets-artillery-shells-from-north-korea_n_6316ba7fe4b0ed021deaa7c1,"U.S.: Russia To Buy Rockets, Artillery Shells From North Korea",WORLD NEWS,The finding comes after the Biden administration confirmed that the Russian military in August took delivery of Iranian-manufactured drones for use in Ukraine.,"Aamer Madhani, AP",2022-09-06,NEGATIVE,0.9870485663414001
https://www.huffpost.com/entry/harry-styles-no-idea-what-im-doing-acting_n_63162147e4b046aa022ca283,Harry Styles Say He Feels Like He Has 'No Idea What I'm Doing' When Acting,ENTERTAINMENT,"The ""As It Was"" singer said he also doesn’t see many parallels between music and acting.","LINDSEY BAHR, AP",2022-09-05,NEGATIVE,0.9995681643486023
https://www.huffpost.com/entry/michigan-jocelyn-benson-election-midterms_n_63158ff2e4b0682ad3d22355,Michigan Secretary of State Worried About ‘Violence And Disruption’ Going Into Midterms,POLITICS,"Jocelyn Benson said misinformation ""fuels the potential for additional threats, harassment and even violence on Election Day.""",Nick Visser,2022-09-05,NEGATIVE,0.9901020526885986
https://www.huffpost.com/entry/cloudflare-kiwi-farms_n_6315993ae4b0eac9f4ce0ba1,Citing Imminent Danger Cloudflare Drops Hate Site Kiwi Farms,TECH,Cloudflare CEO Matthew Prince had previously resisted calls to block the site.,"The Associated Press, AP",2022-09-05,NEGATIVE,0.9990845918655396
https://www.huffpost.com/entry/bear-swimming-pool-california_n_63156d04e4b046aa022b6a4c,Bear Spotted Chilling In California Swimming Pool,U.S. NEWS,"""He's welcome in my yard as long as he doesn't kill me or my family,"" the homeowner quipped.",Josephine Harvey,2022-09-05,POSITIVE,0.9309002161026001
https://www.huffpost.com/entry/bc-us-texas-school-shooting-teachers_n_631644f7e4b0ed021dea6f3b,Uvalde Fourth Graders Waited An Hour With Wounded Teacher,POLITICS,"When Elsa Avila looks at the scar that runs down her torso, she can't help remember May 24, when a gunman stormed her fourth grade wing at Robb Elementary in Uvalde, Texas, killing 19 children and two teachers and leaving her and others wounded.","ACACIA CORONADO, AP",2022-09-05,NEGATIVE,0.9946364760398865
https://www.huffpost.com/entry/wisconsin-trump-tim-michels-pitchforks-anti-abortion-anti-gay_n_63142462e4b0682ad3d1a6c3,Trump-Endorsed Wisconsin Gubernatorial Candidate Tells Voters To Take Up Pitchforks,POLITICS,Tim Michels calls on supporters to go after media following Milwaukee Journal Sentinel story reporting multimillionaire's donations to anti-abortion groups.,"By SCOTT BAUER, AP",2022-09-04,NEGATIVE,0.9902899861335754
https://www.huffpost.com/entry/ap-us-jogger-abducted_n_6314aa89e4b0682ad3d1d6ed,Memphis Police: Arrest Made In Jogger's Disappearance,CRIME,Police in Tennessee say an arrest has been made in the disappearance of a woman who was abducted while jogging.,,2022-09-04,NEGATIVE,0.987273097038269
https://www.huffpost.com/entry/fema-director-jackson-mississippi-water-crisis_n_6314d8bde4b0ed021de8e831,FEMA Director Says It's ‘Too Early’ To Tell When Jackson Will Have Clean Water Again,U.S. NEWS,Residents of Mississippi's majority-Black capital still don't have clean water after rains worsened the existing infrastructure.,Sanjana Karanth,2022-09-04,NEGATIVE,0.9992285966873169
https://www.huffpost.com/entry/pakistan-floods-lake-swelling_n_6314c328e4b046aa022b3d8c,Pakistan's Largest Natural Lake Is Rising To Dangerous Levels Due To Monsoon,WORLD NEWS,"Authorities warn that more flooding is expected as Lake Manchar swells from unprecedented monsoon rains that have killed nearly 1,300 people.","Zarar Khan, AP",2022-09-04,NEGATIVE,0.9767879247665405
https://www.huffpost.com/entry/texas-uvalde-school-shooting-trauma-recovery_n_63150074e4b0ed021de8ede6,Uvalde Children Grapple With Trauma After School Massacre,U.S. NEWS,"Students who survived the May 24 shooting at Robb Elementary in Texas are spending the summer with a host of mental health issues, including PTSD.","Acacia Coronado and Adriana Gomez Licon, AP",2022-09-04,NEGATIVE,0.9509978294372559
https://www.huffpost.com/entry/georgia-flash-flooding_n_63151514e4b0eac9f4cdc7d3,Emergency Declared As Flash Flooding Hits Northwest Georgia,U.S. NEWS,"Thunderstorms and heavy rain pounded parts of northwest Georgia on Sunday, sparking flash flooding and dangerously high waters in some areas.",,2022-09-04,NEGATIVE,0.7615748643875122
https://www.huffpost.com/entry/the-osbournes-revival-series-announcement_n_6313714ee4b046aa022acc2e,"'The Osbournes' Will Return In British Revival On BBC: 'Same Laughter, Love And Tears'",ENTERTAINMENT,Millennials might remember the family's MTV reality series from the early 2000s. The BBC series will be filmed at the 350-acre Osbourne estate in England.,Marco Margaritoff,2022-09-03,POSITIVE,0.9937553405761719
https://www.huffpost.com/entry/tupelo-mississippi-airplane-walmart_n_6313572be4b0536be045b912,Plane That Circled Mississippi Threatening To Crash Has Landed,U.S. NEWS,"A pilot has been arrested after circling a small airplane over Tupelo, Mississippi, while threatening to crash into a Walmart store.",,2022-09-03,NEGATIVE,0.9291809797286987
https://www.huffpost.com/entry/fuel-leak-ruins-nasa-launch-moon-artemis_n_63137247e4b0eac9f4cd4aa2,Fuel Leak Ruins NASA's 2nd Shot At Launching New Moon Rocket,SCIENCE,"Part of the space agency's Artemis program, the rocket is the most powerful to date.","Marcia Dunn, AP",2022-09-03,NEGATIVE,0.9997318387031555
https://www.huffpost.com/entry/8-migrants-dead-rio-grande-border-patrol_n_6312d71ce4b0536be0458388,9 Migrants Are Found Dead In Rio Grande: Border Patrol,U.S. NEWS,"Tragic toll followed hazardous crossing by desperate dozens, said officials.","Terry Wallace, AP",2022-09-03,NEGATIVE,0.9852775931358337
https://www.huffpost.com/entry/new-england-frozen-yogurt-owner-charged_n_6311972ae4b020c4ffab96b2,Owner Of New England Frozen Yogurt Shops Accused Of Hiding Camera In Store Bathroom,U.S. NEWS,Nashua police charged Chanphanou (Sab) Pou with three misdemeanor counts of violation of privacy. He could face up to one year in jail for each charge.,Ben Blanchet,2022-09-02,NEGATIVE,0.99347984790802
https://www.huffpost.com/entry/pat-cipollone-jan-6-grand-jury_n_6311c619e4b07d96a24d2ae8,Former White House Counsel Pat Cipollone To Testify Before Grand Jury: Reports,POLITICS,Cipollone's former deputy Patrick Philbin is also reportedly scheduled to provide testimony to the grand jury on Friday.,Marita Vlachou,2022-09-02,POSITIVE,0.746061384677887
https://www.huffpost.com/entry/hurricane-danielle-tropical-storm_n_631236a4e4b020c4ffacca40,"Tropical Storm Danielle Strengthens Into Hurricane, No Current Threat To Land",U.S. NEWS,The storm — the first hurricane of an unusually quiet storm season — is centered about 885 miles west of the Azores.,,2022-09-02,POSITIVE,0.931620180606842
https://www.huffpost.com/entry/putin-snubs-gorbachev-funeral_n_6312499ce4b09e34c39504ef,Putin Plans To Snub Gorbachev's Funeral,WORLD NEWS,"The low-key funeral reflects the Kremlin’s uneasiness about the legacy of Gorbachev, who is despised by many at home for the collapse of the Soviet Union.","Jim Heintz and Vladimir Isachenkov, AP",2022-09-02,NEGATIVE,0.9839451909065247
https://www.huffpost.com/entry/nasa-artemis-rocket-launch_n_631265e3e4b0fc6bd23b7e7e,NASA Aims For Saturday Launch Of New Moon Rocket After Fixing Fuel Leaks,U.S. NEWS,The inaugural flight of the 322-foot Artemis I rocket — the most powerful ever built by NASA — was delayed late in the countdown Monday.,"Marcia Dunn, AP",2022-09-02,NEGATIVE,0.9951809644699097
https://www.huffpost.com/entry/us-economy-jobs-report-august_n_6311fc30e4b0aefceecb070e,"U.S. Hiring Slowed In August As Employers Add 315,000 Jobs",U.S. NEWS,"The unemployment rate rose to 3.7%, from a half-century low of 3.5% in July, as more Americans came off the sidelines to look for jobs.","Christopher Rugaber, AP",2022-09-02,NEGATIVE,0.9945635199546814
https://www.huffpost.com/entry/pregnant-brandy-bottone-texas-hov-lane-citation_n_6310b3f7e4b088f7423b32d0,Pregnant Woman Who Claimed Unborn Baby Was HOV Lane Passenger Receives Another Ticket,U.S. NEWS,"Brandy Bottone had referred to Roe v. Wade and Texas' penal code, which identifies an unborn child as an individual, when she was first stopped for using the lane.",Nina Golgowski,2022-09-01,NEGATIVE,0.9936544895172119
